primaryCaseID,justiceID,justiceName
3644,67,BMcLachlin
3644,68,WStevenson
3644,69,FIacobucci
3645,62,GLForest
3645,66,PCCory
3645,67,BMcLachlin
3645,68,WStevenson
3646,59,ALamer
3646,68,WStevenson
3647,59,ALamer
3647,64,JSopinka
3647,66,PCCory
3647,68,WStevenson
3648,62,GLForest
3648,63,CLHDube
3648,65,CDGonthier
3648,68,WStevenson
3650,63,CLHDube
3650,64,JSopinka
3652,64,JSopinka
3652,66,PCCory
3652,68,WStevenson
3652,69,FIacobucci
3653,59,ALamer
3653,67,BMcLachlin
3654,59,ALamer
3654,62,GLForest
3656,64,JSopinka
3656,66,PCCory
3656,67,BMcLachlin
3656,69,FIacobucci
3657,59,ALamer
3657,69,FIacobucci
3660,64,JSopinka
3660,67,BMcLachlin
3660,68,WStevenson
3660,69,FIacobucci
3661,62,GLForest
3661,67,BMcLachlin
3661,68,WStevenson
3661,69,FIacobucci
3662,62,GLForest
3662,67,BMcLachlin
3662,68,WStevenson
3662,69,FIacobucci
3663,59,ALamer
3663,64,JSopinka
3664,63,CLHDube
3664,67,BMcLachlin
3665,62,GLForest
3665,63,CLHDube
3665,65,CDGonthier
3665,68,WStevenson
3666,59,ALamer
3666,67,BMcLachlin
3667,65,CDGonthier
3667,69,FIacobucci
3669,59,ALamer
3669,69,FIacobucci
3670,66,PCCory
3670,67,BMcLachlin
3671,59,ALamer
3671,68,WStevenson
3672,59,ALamer
3672,68,WStevenson
3673,64,JSopinka
3673,67,BMcLachlin
3673,68,WStevenson
3673,69,FIacobucci
3674,63,CLHDube
3674,66,PCCory
3675,63,CLHDube
3675,66,PCCory
3676,59,ALamer
3676,62,GLForest
3676,63,CLHDube
3676,68,WStevenson
3679,62,GLForest
3679,66,PCCory
3679,67,BMcLachlin
3679,69,FIacobucci
3682,63,CLHDube
3682,64,JSopinka
3683,62,GLForest
3683,63,CLHDube
3683,65,CDGonthier
3683,68,WStevenson
3684,63,CLHDube
3684,68,WStevenson
3685,64,JSopinka
3685,66,PCCory
3685,67,BMcLachlin
3685,69,FIacobucci
3686,59,ALamer
3686,69,FIacobucci
3687,59,ALamer
3687,63,CLHDube
3687,64,JSopinka
3687,66,PCCory
3688,59,ALamer
3688,63,CLHDube
3689,59,ALamer
3689,66,PCCory
3690,59,ALamer
3690,65,CDGonthier
3691,59,ALamer
3691,64,JSopinka
3691,67,BMcLachlin
3691,69,FIacobucci
3692,59,ALamer
3692,68,WStevenson
3693,59,ALamer
3693,63,CLHDube
3693,65,CDGonthier
3693,68,WStevenson
3694,64,JSopinka
3694,68,WStevenson
3695,63,CLHDube
3695,68,WStevenson
3696,59,ALamer
3696,68,WStevenson
3697,59,ALamer
3697,67,BMcLachlin
3697,68,WStevenson
3697,69,FIacobucci
3698,62,GLForest
3698,63,CLHDube
3698,65,CDGonthier
3698,68,WStevenson
3699,59,ALamer
3699,62,GLForest
3699,66,PCCory
3699,68,WStevenson
3700,62,GLForest
3700,66,PCCory
3700,68,WStevenson
3701,59,ALamer
3701,62,GLForest
3701,66,PCCory
3701,68,WStevenson
3702,59,ALamer
3702,62,GLForest
3702,66,PCCory
3702,68,WStevenson
3703,59,ALamer
3703,62,GLForest
3703,65,CDGonthier
3703,68,WStevenson
3704,59,ALamer
3704,62,GLForest
3705,59,ALamer
3705,64,JSopinka
3705,66,PCCory
3705,67,BMcLachlin
3706,59,ALamer
3706,64,JSopinka
3707,59,ALamer
3707,64,JSopinka
3708,62,GLForest
3708,63,CLHDube
3708,65,CDGonthier
3709,59,ALamer
3709,69,FIacobucci
3710,66,PCCory
3710,68,WStevenson
3711,59,ALamer
3711,69,FIacobucci
3712,64,JSopinka
3712,66,PCCory
3712,67,BMcLachlin
3712,69,FIacobucci
3713,64,JSopinka
3713,66,PCCory
3713,67,BMcLachlin
3713,69,FIacobucci
3715,66,PCCory
3715,69,FIacobucci
3716,67,BMcLachlin
3716,68,WStevenson
3717,68,WStevenson
3717,69,FIacobucci
3718,59,ALamer
3718,68,WStevenson
3720,59,ALamer
3720,64,JSopinka
3720,67,BMcLachlin
3720,69,FIacobucci
3721,59,ALamer
3721,62,GLForest
3721,63,CLHDube
3722,63,CLHDube
3723,59,ALamer
3723,68,WStevenson
3724,67,BMcLachlin
3724,68,WStevenson
3725,64,JSopinka
3725,66,PCCory
3725,67,BMcLachlin
3725,69,FIacobucci
3726,59,ALamer
3726,63,CLHDube
3726,65,CDGonthier
3726,67,BMcLachlin
3727,59,ALamer
3727,62,GLForest
3727,63,CLHDube
3727,68,WStevenson
3728,59,ALamer
3728,69,FIacobucci
3729,59,ALamer
3729,69,FIacobucci
3730,62,GLForest
3731,59,ALamer
3731,66,PCCory
3731,69,FIacobucci
3733,59,ALamer
3733,67,BMcLachlin
3734,59,ALamer
3734,65,CDGonthier
3735,59,ALamer
3735,68,WStevenson
3736,59,ALamer
3736,64,JSopinka
3736,66,PCCory
3736,67,BMcLachlin
3737,67,BMcLachlin
3737,68,WStevenson
3738,67,BMcLachlin
3738,68,WStevenson
3739,59,ALamer
3739,68,WStevenson
3740,59,ALamer
3740,63,CLHDube
3740,65,CDGonthier
3741,59,ALamer
3741,63,CLHDube
3741,65,CDGonthier
3742,64,JSopinka
3742,68,WStevenson
3743,65,CDGonthier
3743,66,PCCory
3743,67,BMcLachlin
3744,62,GLForest
3744,65,CDGonthier
3744,69,FIacobucci
3745,59,ALamer
3745,62,GLForest
3745,64,JSopinka
3745,70,JCMajor
3746,59,ALamer
3746,62,GLForest
3746,64,JSopinka
3746,70,JCMajor
3747,68,WStevenson
3747,69,FIacobucci
3748,66,PCCory
3748,68,WStevenson
3749,66,PCCory
3749,68,WStevenson
3750,59,ALamer
3750,62,GLForest
3750,63,CLHDube
3750,68,WStevenson
3751,59,ALamer
3751,64,JSopinka
3752,65,CDGonthier
3752,68,WStevenson
3753,63,CLHDube
3753,68,WStevenson
3754,66,PCCory
3754,70,JCMajor
3755,63,CLHDube
3755,70,JCMajor
3756,59,ALamer
3756,65,CDGonthier
3756,66,PCCory
3756,70,JCMajor
3757,59,ALamer
3757,64,JSopinka
3758,59,ALamer
3758,66,PCCory
3760,59,ALamer
3760,67,BMcLachlin
3760,69,FIacobucci
3761,62,GLForest
3762,63,CLHDube
3762,64,JSopinka
3762,66,PCCory
3762,69,FIacobucci
3763,59,ALamer
3763,63,CLHDube
3763,69,FIacobucci
3764,59,ALamer
3764,63,CLHDube
3764,69,FIacobucci
3765,59,ALamer
3765,66,PCCory
3766,59,ALamer
3766,65,CDGonthier
3767,59,ALamer
3767,67,BMcLachlin
3768,62,GLForest
3768,70,JCMajor
3769,59,ALamer
3769,63,CLHDube
3769,65,CDGonthier
3769,66,PCCory
3770,63,CLHDube
3770,65,CDGonthier
3771,59,ALamer
3771,62,GLForest
3771,63,CLHDube
3771,64,JSopinka
3772,59,ALamer
3772,62,GLForest
3772,63,CLHDube
3772,64,JSopinka
3773,64,JSopinka
3773,70,JCMajor
3774,65,CDGonthier
3774,68,WStevenson
3775,62,GLForest
3775,66,PCCory
3775,67,BMcLachlin
3776,59,ALamer
3776,68,WStevenson
3777,64,JSopinka
3777,66,PCCory
3777,67,BMcLachlin
3777,70,JCMajor
3778,59,ALamer
3778,67,BMcLachlin
3779,59,ALamer
3779,70,JCMajor
3780,62,GLForest
3781,64,JSopinka
3781,70,JCMajor
3782,64,JSopinka
3782,70,JCMajor
3783,59,ALamer
3783,66,PCCory
3784,64,JSopinka
3784,70,JCMajor
3786,59,ALamer
3786,62,GLForest
3786,63,CLHDube
3786,65,CDGonthier
3787,62,GLForest
3787,66,PCCory
3788,59,ALamer
3788,63,CLHDube
3788,64,JSopinka
3788,67,BMcLachlin
3789,68,WStevenson
3790,62,GLForest
3790,66,PCCory
3790,67,BMcLachlin
3790,70,JCMajor
3791,59,ALamer
3791,63,CLHDube
3791,68,WStevenson
3791,69,FIacobucci
3792,63,CLHDube
3792,70,JCMajor
3793,59,ALamer
3794,62,GLForest
3795,59,ALamer
3795,70,JCMajor
3796,62,GLForest
3796,63,CLHDube
3796,64,JSopinka
3796,66,PCCory
3797,62,GLForest
3797,63,CLHDube
3797,65,CDGonthier
3797,70,JCMajor
3798,62,GLForest
3798,65,CDGonthier
3798,69,FIacobucci
3799,62,GLForest
3799,65,CDGonthier
3799,69,FIacobucci
3799,70,JCMajor
3800,69,FIacobucci
3801,59,ALamer
3801,63,CLHDube
3801,65,CDGonthier
3801,70,JCMajor
3802,59,ALamer
3802,65,CDGonthier
3803,66,PCCory
3803,70,JCMajor
3804,62,GLForest
3804,69,FIacobucci
3805,59,ALamer
3806,59,ALamer
3806,62,GLForest
3806,64,JSopinka
3806,66,PCCory
3807,59,ALamer
3807,62,GLForest
3807,65,CDGonthier
3807,70,JCMajor
3808,63,CLHDube
3808,68,WStevenson
3809,63,CLHDube
3809,64,JSopinka
3809,67,BMcLachlin
3809,69,FIacobucci
3811,59,ALamer
3811,62,GLForest
3811,69,FIacobucci
3812,64,JSopinka
3812,67,BMcLachlin
3814,59,ALamer
3814,65,CDGonthier
3817,62,GLForest
3817,63,CLHDube
3817,65,CDGonthier
3817,66,PCCory
3818,65,CDGonthier
3818,66,PCCory
3819,59,ALamer
3819,67,BMcLachlin
3819,69,FIacobucci
3819,70,JCMajor
3820,59,ALamer
3820,62,GLForest
3820,65,CDGonthier
3821,59,ALamer
3821,62,GLForest
3821,65,CDGonthier
3821,67,BMcLachlin
3822,62,GLForest
3822,69,FIacobucci
3823,69,FIacobucci
3823,70,JCMajor
3824,69,FIacobucci
3824,70,JCMajor
3825,65,CDGonthier
3825,70,JCMajor
3826,59,ALamer
3826,64,JSopinka
3826,66,PCCory
3826,67,BMcLachlin
3827,64,JSopinka
3827,70,JCMajor
3828,65,CDGonthier
3828,70,JCMajor
3829,59,ALamer
3829,64,JSopinka
3829,66,PCCory
3829,70,JCMajor
3830,59,ALamer
3830,66,PCCory
3830,67,BMcLachlin
3830,70,JCMajor
3831,59,ALamer
3831,66,PCCory
3832,63,CLHDube
3832,65,CDGonthier
3833,63,CLHDube
3833,65,CDGonthier
3835,59,ALamer
3835,64,JSopinka
3835,69,FIacobucci
3835,70,JCMajor
3836,62,GLForest
3836,63,CLHDube
3836,67,BMcLachlin
3836,69,FIacobucci
3838,59,ALamer
3838,65,CDGonthier
3840,65,CDGonthier
3840,67,BMcLachlin
3842,62,GLForest
3842,65,CDGonthier
3842,69,FIacobucci
3843,59,ALamer
3843,63,CLHDube
3847,67,BMcLachlin
3849,59,ALamer
3849,63,CLHDube
3850,63,CLHDube
3851,63,CLHDube
3856,63,CLHDube
3856,70,JCMajor
3857,59,ALamer
3857,62,GLForest
3857,63,CLHDube
3857,70,JCMajor
3858,62,GLForest
3858,65,CDGonthier
3858,66,PCCory
3858,70,JCMajor
3859,62,GLForest
3859,65,CDGonthier
3859,66,PCCory
3859,70,JCMajor
3860,59,ALamer
3860,62,GLForest
3860,63,CLHDube
3860,65,CDGonthier
3861,62,GLForest
3861,63,CLHDube
3861,65,CDGonthier
3861,66,PCCory
3862,69,FIacobucci
3862,70,JCMajor
3863,59,ALamer
3863,64,JSopinka
3863,65,CDGonthier
3863,70,JCMajor
3864,59,ALamer
3864,64,JSopinka
3864,65,CDGonthier
3864,70,JCMajor
3866,59,ALamer
3866,70,JCMajor
3867,59,ALamer
3867,62,GLForest
3869,64,JSopinka
3869,66,PCCory
3869,67,BMcLachlin
3869,70,JCMajor
3871,59,ALamer
3871,63,CLHDube
3872,59,ALamer
3872,70,JCMajor
3874,59,ALamer
3874,63,CLHDube
3876,59,ALamer
3876,62,GLForest
3876,66,PCCory
3876,67,BMcLachlin
3877,59,ALamer
3877,62,GLForest
3877,67,BMcLachlin
3877,70,JCMajor
3878,62,GLForest
3878,66,PCCory
3879,69,FIacobucci
3880,59,ALamer
3880,70,JCMajor
3884,62,GLForest
3884,64,JSopinka
3884,65,CDGonthier
3884,69,FIacobucci
3886,69,FIacobucci
3886,70,JCMajor
3887,65,CDGonthier
3887,70,JCMajor
3890,66,PCCory
3890,67,BMcLachlin
3891,59,ALamer
3891,66,PCCory
3896,62,GLForest
3896,63,CLHDube
3898,59,ALamer
3898,63,CLHDube
3898,67,BMcLachlin
3898,70,JCMajor
3900,62,GLForest
3900,65,CDGonthier
3900,66,PCCory
3900,69,FIacobucci
3901,63,CLHDube
3901,65,CDGonthier
3901,66,PCCory
3901,67,BMcLachlin
3902,59,ALamer
3902,63,CLHDube
3904,59,ALamer
3904,70,JCMajor
3908,62,GLForest
3908,63,CLHDube
3908,65,CDGonthier
3908,66,PCCory
3910,59,ALamer
3910,65,CDGonthier
3911,62,GLForest
3911,69,FIacobucci
3912,59,ALamer
3912,63,CLHDube
3913,59,ALamer
3913,63,CLHDube
3914,69,FIacobucci
3914,70,JCMajor
3915,64,JSopinka
3915,69,FIacobucci
3917,59,ALamer
3917,69,FIacobucci
3918,59,ALamer
3918,69,FIacobucci
3921,59,ALamer
3921,62,GLForest
3921,63,CLHDube
3921,66,PCCory
3922,59,ALamer
3922,64,JSopinka
3924,67,BMcLachlin
3924,70,JCMajor
3925,63,CLHDube
3925,65,CDGonthier
3926,59,ALamer
3926,63,CLHDube
3926,65,CDGonthier
3926,66,PCCory
3928,62,GLForest
3928,64,JSopinka
3928,66,PCCory
3928,67,BMcLachlin
3929,59,ALamer
3929,70,JCMajor
3932,63,CLHDube
3932,70,JCMajor
3933,62,GLForest
3933,67,BMcLachlin
3934,65,CDGonthier
3934,70,JCMajor
3935,59,ALamer
3935,64,JSopinka
3935,66,PCCory
3935,67,BMcLachlin
3936,59,ALamer
3936,63,CLHDube
3936,65,CDGonthier
3936,66,PCCory
3937,59,ALamer
3937,70,JCMajor
3938,59,ALamer
3938,69,FIacobucci
3939,65,CDGonthier
3939,69,FIacobucci
3943,59,ALamer
3943,62,GLForest
3943,63,CLHDube
3943,67,BMcLachlin
3944,59,ALamer
3944,62,GLForest
3944,63,CLHDube
3944,67,BMcLachlin
3945,64,JSopinka
3945,66,PCCory
3946,59,ALamer
3946,64,JSopinka
3947,67,BMcLachlin
3947,69,FIacobucci
3948,63,CLHDube
3948,66,PCCory
3952,59,ALamer
3952,63,CLHDube
3953,59,ALamer
3953,64,JSopinka
3954,59,ALamer
3954,70,JCMajor
3957,63,CLHDube
3957,65,CDGonthier
3958,63,CLHDube
3958,65,CDGonthier
3959,65,CDGonthier
3959,70,JCMajor
3966,63,CLHDube
3966,70,JCMajor
3968,59,ALamer
3968,66,PCCory
3970,59,ALamer
3970,63,CLHDube
3970,65,CDGonthier
3970,66,PCCory
3971,59,ALamer
3971,70,JCMajor
3972,59,ALamer
3972,70,JCMajor
3973,59,ALamer
3973,70,JCMajor
3974,63,CLHDube
3974,66,PCCory
3975,62,GLForest
3975,70,JCMajor
3976,63,CLHDube
3976,70,JCMajor
3977,65,CDGonthier
3977,69,FIacobucci
3978,65,CDGonthier
3978,69,FIacobucci
3979,65,CDGonthier
3979,69,FIacobucci
3980,59,ALamer
3980,63,CLHDube
3985,59,ALamer
3985,69,FIacobucci
3986,59,ALamer
3986,62,GLForest
3986,63,CLHDube
3986,67,BMcLachlin
3988,59,ALamer
3988,70,JCMajor
3990,59,ALamer
3990,62,GLForest
3990,63,CLHDube
3990,66,PCCory
3991,66,PCCory
3991,70,JCMajor
3995,59,ALamer
3995,63,CLHDube
3996,59,ALamer
3996,63,CLHDube
3997,59,ALamer
3997,63,CLHDube
3998,59,ALamer
3998,63,CLHDube
3999,59,ALamer
3999,67,BMcLachlin
4000,59,ALamer
4000,70,JCMajor
4003,59,ALamer
4003,63,CLHDube
4004,59,ALamer
4004,65,CDGonthier
4005,63,CLHDube
4005,69,FIacobucci
4008,59,ALamer
4008,62,GLForest
4008,63,CLHDube
4008,65,CDGonthier
4009,67,BMcLachlin
4009,70,JCMajor
4010,59,ALamer
4010,64,JSopinka
4011,64,JSopinka
4011,67,BMcLachlin
4015,59,ALamer
4015,70,JCMajor
4016,59,ALamer
4016,62,GLForest
4016,66,PCCory
4016,67,BMcLachlin
4017,62,GLForest
4017,63,CLHDube
4017,66,PCCory
4017,67,BMcLachlin
4018,59,ALamer
4018,64,JSopinka
4019,59,ALamer
4019,67,BMcLachlin
4022,59,ALamer
4022,65,CDGonthier
4022,66,PCCory
4022,70,JCMajor
4024,59,ALamer
4024,67,BMcLachlin
4025,59,ALamer
4025,70,JCMajor
4026,59,ALamer
4026,62,GLForest
4026,63,CLHDube
4026,65,CDGonthier
4027,59,ALamer
4027,63,CLHDube
4028,62,GLForest
4028,67,BMcLachlin
4031,62,GLForest
4031,69,FIacobucci
4035,59,ALamer
4035,62,GLForest
4035,63,CLHDube
4035,70,JCMajor
4036,59,ALamer
4036,62,GLForest
4036,63,CLHDube
4036,70,JCMajor
4037,59,ALamer
4037,62,GLForest
4037,64,JSopinka
4037,67,BMcLachlin
4038,59,ALamer
4038,63,CLHDube
4038,66,PCCory
4038,67,BMcLachlin
4039,59,ALamer
4039,67,BMcLachlin
4042,63,CLHDube
4042,65,CDGonthier
4049,59,ALamer
4049,70,JCMajor
4050,67,BMcLachlin
4050,69,FIacobucci
4051,59,ALamer
4051,69,FIacobucci
4054,59,ALamer
4054,70,JCMajor
4055,59,ALamer
4055,64,JSopinka
4056,59,ALamer
4056,63,CLHDube
4057,59,ALamer
4057,62,GLForest
4057,63,CLHDube
4057,65,CDGonthier
4058,59,ALamer
4058,67,BMcLachlin
4059,59,ALamer
4059,62,GLForest
4059,63,CLHDube
4059,69,FIacobucci
4062,59,ALamer
4062,64,JSopinka
4064,59,ALamer
4064,64,JSopinka
4064,67,BMcLachlin
4064,69,FIacobucci
4066,59,ALamer
4066,66,PCCory
4067,67,BMcLachlin
4067,70,JCMajor
4068,62,GLForest
4068,69,FIacobucci
4069,59,ALamer
4069,63,CLHDube
4070,59,ALamer
4070,66,PCCory
4071,59,ALamer
4071,66,PCCory
4074,59,ALamer
4074,62,GLForest
4074,63,CLHDube
4074,66,PCCory
4075,59,ALamer
4075,62,GLForest
4075,63,CLHDube
4075,69,FIacobucci
4081,59,ALamer
4081,62,GLForest
4082,59,ALamer
4082,63,CLHDube
4084,59,ALamer
4084,62,GLForest
4084,63,CLHDube
4084,70,JCMajor
4085,59,ALamer
4085,67,BMcLachlin
4089,64,JSopinka
4089,69,FIacobucci
4090,59,ALamer
4090,62,GLForest
4090,63,CLHDube
4090,67,BMcLachlin
4091,59,ALamer
4091,62,GLForest
4091,63,CLHDube
4091,64,JSopinka
4092,67,BMcLachlin
4092,70,JCMajor
4094,62,GLForest
4094,66,PCCory
4094,67,BMcLachlin
4094,70,JCMajor
4095,59,ALamer
4095,63,CLHDube
4095,64,JSopinka
4095,65,CDGonthier
4096,62,GLForest
4096,64,JSopinka
4096,66,PCCory
4096,69,FIacobucci
4098,59,ALamer
4098,62,GLForest
4098,63,CLHDube
4098,67,BMcLachlin
4099,59,ALamer
4099,63,CLHDube
4099,66,PCCory
4099,69,FIacobucci
4103,59,ALamer
4103,65,CDGonthier
4104,59,ALamer
4104,63,CLHDube
4104,65,CDGonthier
4104,66,PCCory
4105,59,ALamer
4105,62,GLForest
4105,63,CLHDube
4105,65,CDGonthier
4107,62,GLForest
4107,65,CDGonthier
4108,59,ALamer
4108,69,FIacobucci
4109,59,ALamer
4109,62,GLForest
4109,63,CLHDube
4109,65,CDGonthier
4110,59,ALamer
4110,63,CLHDube
4110,65,CDGonthier
4110,67,BMcLachlin
4113,59,ALamer
4113,63,CLHDube
4114,59,ALamer
4114,63,CLHDube
4115,59,ALamer
4115,62,GLForest
4115,63,CLHDube
4115,69,FIacobucci
4116,59,ALamer
4116,63,CLHDube
4116,67,BMcLachlin
4116,69,FIacobucci
4117,62,GLForest
4117,65,CDGonthier
4118,59,ALamer
4118,66,PCCory
4119,59,ALamer
4119,63,CLHDube
4120,62,GLForest
4120,64,JSopinka
4121,59,ALamer
4121,62,GLForest
4122,59,ALamer
4122,62,GLForest
4122,63,CLHDube
4122,69,FIacobucci
4123,59,ALamer
4123,62,GLForest
4123,63,CLHDube
4123,69,FIacobucci
4129,64,JSopinka
4129,66,PCCory
4129,69,FIacobucci
4129,70,JCMajor
4135,64,JSopinka
4135,70,JCMajor
4137,59,ALamer
4137,65,CDGonthier
4138,59,ALamer
4138,62,GLForest
4138,63,CLHDube
4138,67,BMcLachlin
4140,64,JSopinka
4140,69,FIacobucci
4141,59,ALamer
4141,64,JSopinka
4141,69,FIacobucci
4141,70,JCMajor
4147,59,ALamer
4147,62,GLForest
4147,63,CLHDube
4147,64,JSopinka
4149,59,ALamer
4149,62,GLForest
4149,63,CLHDube
4149,64,JSopinka
4150,59,ALamer
4150,62,GLForest
4150,63,CLHDube
4150,64,JSopinka
4151,59,ALamer
4151,67,BMcLachlin
4152,64,JSopinka
4152,66,PCCory
4152,69,FIacobucci
4152,70,JCMajor
4153,63,CLHDube
4153,65,CDGonthier
4154,59,ALamer
4154,62,GLForest
4159,59,ALamer
4159,62,GLForest
4159,63,CLHDube
4159,65,CDGonthier
4160,59,ALamer
4160,62,GLForest
4160,63,CLHDube
4160,65,CDGonthier
4161,59,ALamer
4161,62,GLForest
4161,63,CLHDube
4161,65,CDGonthier
4162,59,ALamer
4162,63,CLHDube
4163,66,PCCory
4163,70,JCMajor
4164,59,ALamer
4164,62,GLForest
4170,62,GLForest
4170,63,CLHDube
4170,65,CDGonthier
4170,66,PCCory
4171,62,GLForest
4171,63,CLHDube
4171,65,CDGonthier
4171,66,PCCory
4173,59,ALamer
4173,70,JCMajor
4174,59,ALamer
4174,63,CLHDube
4175,63,CLHDube
4175,70,JCMajor
4176,59,ALamer
4176,62,GLForest
4177,59,ALamer
4177,62,GLForest
4177,63,CLHDube
4177,65,CDGonthier
4178,59,ALamer
4178,63,CLHDube
4179,59,ALamer
4179,62,GLForest
4179,63,CLHDube
4179,65,CDGonthier
4180,59,ALamer
4180,62,GLForest
4181,59,ALamer
4181,63,CLHDube
4187,59,ALamer
4187,62,GLForest
4187,63,CLHDube
4187,65,CDGonthier
4188,59,ALamer
4188,62,GLForest
4188,63,CLHDube
4188,65,CDGonthier
4192,67,BMcLachlin
4192,69,FIacobucci
4193,59,ALamer
4193,62,GLForest
4193,63,CLHDube
4193,64,JSopinka
4194,59,ALamer
4194,62,GLForest
4194,63,CLHDube
4194,64,JSopinka
4195,59,ALamer
4195,63,CLHDube
4198,62,GLForest
4198,65,CDGonthier
4200,59,ALamer
4200,66,PCCory
4200,67,BMcLachlin
4200,69,FIacobucci
4202,62,GLForest
4202,65,CDGonthier
4202,66,PCCory
4202,67,BMcLachlin
4203,59,ALamer
4203,62,GLForest
4203,63,CLHDube
4203,67,BMcLachlin
4205,66,PCCory
4205,67,BMcLachlin
4205,69,FIacobucci
4205,70,JCMajor
4206,64,JSopinka
4206,67,BMcLachlin
4206,69,FIacobucci
4206,70,JCMajor
4207,59,ALamer
4207,70,JCMajor
4210,64,JSopinka
4210,67,BMcLachlin
4210,69,FIacobucci
4210,70,JCMajor
4211,59,ALamer
4211,62,GLForest
4214,59,ALamer
4214,69,FIacobucci
4215,59,ALamer
4215,62,GLForest
4215,63,CLHDube
4215,65,CDGonthier
4217,59,ALamer
4217,63,CLHDube
4219,59,ALamer
4219,63,CLHDube
4223,59,ALamer
4223,62,GLForest
4223,63,CLHDube
4223,69,FIacobucci
4224,64,JSopinka
4224,66,PCCory
4224,69,FIacobucci
4224,70,JCMajor
4225,64,JSopinka
4225,66,PCCory
4225,69,FIacobucci
4225,70,JCMajor
4226,59,ALamer
4226,62,GLForest
4226,63,CLHDube
4226,65,CDGonthier
4228,62,GLForest
4228,63,CLHDube
4228,64,JSopinka
4228,66,PCCory
4229,62,GLForest
4229,63,CLHDube
4231,59,ALamer
4231,65,CDGonthier
4233,59,ALamer
4233,67,BMcLachlin
4234,59,ALamer
4234,70,JCMajor
4235,65,CDGonthier
4235,67,BMcLachlin
4241,62,GLForest
4241,65,CDGonthier
4242,62,GLForest
4242,66,PCCory
4243,66,PCCory
4243,67,BMcLachlin
4243,69,FIacobucci
4243,70,JCMajor
4244,59,ALamer
4244,69,FIacobucci
4245,59,ALamer
4245,70,JCMajor
4246,66,PCCory
4246,69,FIacobucci
4248,67,BMcLachlin
4248,70,JCMajor
4255,59,ALamer
4255,62,GLForest
4259,64,JSopinka
4259,65,CDGonthier
4259,67,BMcLachlin
4259,71,MBastarache
4260,59,ALamer
4260,64,JSopinka
4261,59,ALamer
4261,63,CLHDube
4261,70,JCMajor
4261,71,MBastarache
4262,59,ALamer
4262,63,CLHDube
4262,69,FIacobucci
4262,71,MBastarache
4264,59,ALamer
4264,63,CLHDube
4265,59,ALamer
4265,63,CLHDube
4269,59,ALamer
4269,64,JSopinka
4269,66,PCCory
4269,70,JCMajor
4270,59,ALamer
4270,64,JSopinka
4270,66,PCCory
4270,70,JCMajor
4271,59,ALamer
4271,64,JSopinka
4271,69,FIacobucci
4271,71,MBastarache
4272,64,JSopinka
4272,71,MBastarache
4273,59,ALamer
4273,63,CLHDube
4273,65,CDGonthier
4274,63,CLHDube
4274,65,CDGonthier
4274,71,MBastarache
4275,59,ALamer
4275,63,CLHDube
4275,65,CDGonthier
4275,71,MBastarache
4276,59,ALamer
4276,63,CLHDube
4276,65,CDGonthier
4276,71,MBastarache
4277,65,CDGonthier
4277,69,FIacobucci
4278,59,ALamer
4278,63,CLHDube
4279,59,ALamer
4279,63,CLHDube
4279,65,CDGonthier
4279,71,MBastarache
4280,59,ALamer
4280,71,MBastarache
4281,59,ALamer
4281,72,WICBinnie
4282,64,JSopinka
4282,69,FIacobucci
4283,59,ALamer
4283,63,CLHDube
4283,64,JSopinka
4283,71,MBastarache
4284,63,CLHDube
4284,65,CDGonthier
4284,71,MBastarache
4285,63,CLHDube
4285,65,CDGonthier
4285,67,BMcLachlin
4285,72,WICBinnie
4286,63,CLHDube
4286,72,WICBinnie
4287,59,ALamer
4287,65,CDGonthier
4287,71,MBastarache
4287,72,WICBinnie
4288,59,ALamer
4288,65,CDGonthier
4288,71,MBastarache
4288,72,WICBinnie
4289,65,CDGonthier
4289,72,WICBinnie
4290,59,ALamer
4290,63,CLHDube
4290,65,CDGonthier
4290,72,WICBinnie
4291,67,BMcLachlin
4291,70,JCMajor
4291,71,MBastarache
4291,72,WICBinnie
4292,66,PCCory
4292,67,BMcLachlin
4292,70,JCMajor
4293,59,ALamer
4293,63,CLHDube
4293,67,BMcLachlin
4294,59,ALamer
4294,63,CLHDube
4294,67,BMcLachlin
4295,59,ALamer
4295,63,CLHDube
4295,67,BMcLachlin
4296,59,ALamer
4296,71,MBastarache
4297,65,CDGonthier
4297,71,MBastarache
4298,59,ALamer
4298,63,CLHDube
4298,71,MBastarache
4299,59,ALamer
4299,63,CLHDube
4299,71,MBastarache
4300,59,ALamer
4300,63,CLHDube
4300,71,MBastarache
4301,59,ALamer
4301,63,CLHDube
4301,71,MBastarache
4302,59,ALamer
4302,63,CLHDube
4302,71,MBastarache
4303,63,CLHDube
4303,72,WICBinnie
4304,70,JCMajor
4304,72,WICBinnie
4305,59,ALamer
4305,63,CLHDube
4305,65,CDGonthier
4305,69,FIacobucci
4306,59,ALamer
4306,65,CDGonthier
4307,59,ALamer
4307,64,JSopinka
4308,59,ALamer
4308,63,CLHDube
4308,64,JSopinka
4308,71,MBastarache
4311,59,ALamer
4311,63,CLHDube
4311,65,CDGonthier
4311,72,WICBinnie
4312,59,ALamer
4312,66,PCCory
4312,69,FIacobucci
4313,67,BMcLachlin
4314,59,ALamer
4314,65,CDGonthier
4314,67,BMcLachlin
4314,71,MBastarache
4315,63,CLHDube
4315,65,CDGonthier
4315,67,BMcLachlin
4315,71,MBastarache
4316,70,JCMajor
